CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
02-06-0020-46,02-020,EL PROGRESO,SANSARE,COLEGIO SAGRADO CORAZӎ DE JESړ Y MAŔ,BARRIO PUEBLO ABAJO,79243482,ARISTIDES CABRERA ROMERO,MARTA NORIEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-06-0021-46,02-020,EL PROGRESO,SANSARE,COLEGIO SAGRADO CORAZӎ DE JESړ Y MAŔ,BARRIO PUEBLO ABAJO,79243482,ARISTIDES CABRERA ROMERO,MARTA NOREIGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-06-0022-46,02-020,EL PROGRESO,SANSARE,COLEGIO SAGRADO CORAZӎ DE JɓUS Y MAŔ,BARRIO PUEBLO ABAJO,79243482,ARISTIDES CABRERA ROMERO,MARTA DOLORES NORIEGA BӌERES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-06-0024-46,02-020,EL PROGRESO,SANSARE,INSTITUTO MUNICIPAL DE EDUCACIӎ BSICA Y BACHILLERATO POR MADUREZ,SALIDA ALDEA BUENA VISTA,42364577,ARISTIDES CABRERA ROMERO,JUAN CARLOS RUANO TɌLEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),EL PROGRESO
02-06-0154-46,02-020,EL PROGRESO,SANSARE,CENTRO EDUCATIVO LICEO SANSARE,SANSARE,54200599,ARISTIDES CABRERA ROMERO,MARVIN RENɠCHAMO MARROQU͎,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-06-0696-46,02-020,EL PROGRESO,SANSARE,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ SANSARE,SALIDA A BUENA VISTA,43678093,ARISTIDES CABRERA ROMERO,KAREN ANDREINA RUANO GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-06-0716-46,02-020,EL PROGRESO,SANSARE,INSTITUTO DIVERSIFICADO POR COOPERATIVA SANSARE,SALIDA A BUENA VISTA,59813532,ARISTIDES CABRERA ROMERO,KELIN CAROLINA MORALES GONZLEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-07-0008-46,02-006,EL PROGRESO,SANARATE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"AVENIDA ISMAEL ARRIAZA 13-41, ZONA 1",,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,GRACIELA IZAURA BRAN MONROY,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0009-46,02-006,EL PROGRESO,SANARATE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL UPAYON,48176330,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,MARIA DEL CARMEN MORALES MORALES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0022-46,02-018,EL PROGRESO,SANARATE,INSTITUTO TECNOLOGICO SANARATECO,2A. AVENIDA 1-76 ZONA 4,47141991,OSMAR JOSUE GONZALEZ HERNANDEZ,CARLOS OVIDIO RAMOS HERRERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-07-0024-46,02-006,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-07-0036-46,02-018,EL PROGRESO,SANARATE,COLEGIO PRIVADO MIXTO CIENCIAS COMERCIALES SANARATE,2 AVENIDA 2-45 ZONA 4,79252112,OSMAR JOSUE GONZALEZ HERNANDEZ,CLAUDIA ESPERANZA MORALES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0038-46,02-021,EL PROGRESO,SANARATE,CENTRO EDUCATIVO ESTUARDO NOVELLA CAMACHO,"FINCA SAN MIGUEL RIO ABAJO, ALDEA EL SINACA",55751775,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,CELESTE NOEMY ARGUETA DE LEӎ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-07-0039-46,02-018,EL PROGRESO,SANARATE,COLEGIO EL ROSARIO,2 AV. 01-010 ZONA 3,79253526,OSMAR JOSUE GONZALEZ HERNANDEZ,REINA ELIZABETH DIAZ CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0043-46,02-023,EL PROGRESO,SANARATE,"COLEGIO PROFESIONAL DE TURISMO ""GUATEMALAM""",1AV. 3-35 ZONA 1,79452850,MIGDALIA AZUCENA FAJARDO DEL CID,FELIX ALEXANDER LOPEZ MEJIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0051-46,02-018,EL PROGRESO,SANARATE,INSTITUTO TECNOLӇICO SANARATECO,2A AVENIDA 1-76 ZONA 4,47112811,OSMAR JOSUE GONZALEZ HERNANDEZ,CARLOS OVIDIO RAMOS HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),EL PROGRESO
02-07-0199-46,02-018,EL PROGRESO,SANARATE,COLEGIO PRIVADO MIXTO DE CIENCIAS COMERCIALES SANARATE,2AV. 2-45 ZONA 4,79252112,OSMAR JOSUE GONZALEZ HERNANDEZ,CLAUDIA ESPERANZA MORALES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0200-46,02-018,EL PROGRESO,SANARATE,COLEGIO EL ROSARIO,2A. AVE. 3-66 ZONA 4,79253526,OSMAR JOSUE GONZALEZ HERNANDEZ,REINA ELIZABETH DIAZ CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0239-46,02-006,EL PROGRESO,SANARATE,INSTITUTO TECNOLOGICO SANARATECO,2A AV.-1-76 ZONA 4,79252297,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,CARLOS OVIDIO RAMOS HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-07-0264-46,02-006,EL PROGRESO,SANARATE,INSTITUTO TECNOLOGICO SANARATECO,2AV 1-76 ZONA 4 SANARATE,47141991,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,CARLOS OVIDIO RAMOS HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0265-46,02-001,EL PROGRESO,SANARATE,CENTRO DE ESTUDIOS Y APLICACIONES EN COMPUTACION -CEAC-,1A. CALLE 3-32 ZONA 1,,JORGE MARIO CHINCHILLA JACINTO,-----------------------------------------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0268-46,02-018,EL PROGRESO,SANARATE,COLEGIO EL ROSARIO,2A. AV. 3-66 ZONA 4,79253526,OSMAR JOSUE GONZALEZ HERNANDEZ,REINA ELIZABETH DIAZ CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-07-0536-46,02-018,EL PROGRESO,SANARATE,"INSTITUTO DE EDUCACIӎ MEDIA POR COOPERATIVA ""SANARATE""","1 CALLE 3-32, ZONA 1",79252525,OSMAR JOSUE GONZALEZ HERNANDEZ,ADA RUTH GUERRA RAYMUNDO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0566-46,02-004,EL PROGRESO,SANARATE,COLEGIO SAGRADO CORAZON DE JESUS,1A. CALLE 1-09 ZONA 4,,EDGAR RUDY MORALES GODINEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0637-46,02-013,EL PROGRESO,SANARATE,COLEGIO ZANATL,AV. ISMAEL 5-05 ZONA 1,79252518,EDGAR ROLANDO JUAREZ ORTIZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0678-46,02-018,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207,OSMAR JOSUE GONZALEZ HERNANDEZ,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0679-46,02-018,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLA 3-29 ZONA 4,79253207,OSMAR JOSUE GONZALEZ HERNANDEZ,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0691-46,02-018,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207,OSMAR JOSUE GONZALEZ HERNANDEZ,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-07-0699-46,02-018,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207,OSMAR JOSUE GONZALEZ HERNANDEZ,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-07-0714-46,02-018,EL PROGRESO,SANARATE,COLEGIO PRIVADO MIXTO DE CIENCIAS COMERCIALES SANARATE,2A. AV. 2-45 ZONA 4,79252112,OSMAR JOSUE GONZALEZ HERNANDEZ,CLAUDIA ESPERANZA MORALES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0754-46,02-018,EL PROGRESO,SANARATE,COLEGIO PRIVADO MIXTO DE CIENCIAS COMERCIALES SANARATE,2A. AVENIDA 2-45 ZONA 4,79252112-79253509,OSMAR JOSUE GONZALEZ HERNANDEZ,CLAUDIA ESPERANZA MORALES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-07-0755-46,02-023,EL PROGRESO,SANARATE,COLEGIO PROFESIONAL DE TURISMO GUATEMALAM,1A. AVENIDA 3-35 ZONA 1,79452850,MIGDALIA AZUCENA FAJARDO DEL CID,FELIX ALEXANDER LOPEZ MEJIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-07-0762-46,02-023,EL PROGRESO,SANARATE,COLEGIO PROFESIONAL DE TURISMO GUATEMALAM,1A. AVENIDA 3-35 ZONA 1,79452850,MIGDALIA AZUCENA FAJARDO DEL CID,RUBE ELY DARDӎ CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-07-0823-46,02-018,EL PROGRESO,SANARATE,COLEGIO PRIVADO ENRIQUE NOVELLA ALVARADO,"FINCA SAN MIGUEL RIO ABAJO, ALDEA EL SINACA",58343695,OSMAR JOSUE GONZALEZ HERNANDEZ,RODOLFO GERARDO FONSECA SARMIENTO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-08-0012-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,31426017,MARTA ALICIA CRUZ PEREZ,ADRIANA DEL ROSARIO PɒEZ MIJANGOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-08-0018-46,02-004,EL PROGRESO,SAN ANTONIO LA PAZ,COLEGIO PRIVADO LICEO GABRIEL,COLONIA VALLE DE BELEN CASA NO. 1 ALDEA AGUA CALIENTE,44738213,EDGAR RUDY MORALES GODINEZ,GLORIA ESTELA HERNANDEZ GARCIA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-08-0021-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,"INSTITUTO MUNICIPAL DE EDUCACIӎ DIVERSIFICADA ""JOSɠINɓ CCERES""",ALDEA AGUA CALIENTE,40120019,MARTA ALICIA CRUZ PEREZ,ADRIANA GODINEZ NORIEGA,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-08-0022-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,COLEGIO LA PAZ,BARRIO EL CALVARIO,42318551,MARTA ALICIA CRUZ PEREZ,FLAVIA ANABELLA SNCHEZ GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-08-0023-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,COLEGIO PRIVADO LICEO SAN ANTONIO,BARRIO EL CALVARIO,45072631,MARTA ALICIA CRUZ PEREZ,FLORIDALMA MORALES GRAMAJO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-08-0535-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL CENTRO,,MARTA ALICIA CRUZ PEREZ,SERGIO ISIDRO CAŔS COLINDRES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,,,,,,,,,,,,,,,,
125 Establecimientos encontrados ,,,,,,,,,,,,,,,,
alert('Ocurri󠵮 error!\n Thread was being aborted.'),,,,,,,,,,,,,,,,
